Student_ID,Age,Gender,Study_Hours_per_Week,Preferred_Learning_Style,Online_Courses_Completed,Participation_in_Discussions,Assignment_Completion_Rate (%),Exam_Score (%),Attendance_Rate (%),Use_of_Educational_Tech,Self_Reported_Stress_Level,Time_Spent_on_Social_Media (hours/week),Sleep_Hours_per_Night,Final_Grade,Exam_Performance,Sleep_Category,Cluster,Exam_Performance_Category
S01806,25,Female,22,Auditory,1,Yes,61,88,56,Yes,Medium,30,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01807,22,Male,12,Reading/Writing,6,Yes,93,86,74,Yes,Medium,21,8,A,Sangat Baik,Lebih,1,Sangat Baik
S01808,19,Male,36,Reading/Writing,9,Yes,97,94,58,Yes,Low,17,9,A,Sangat Baik,Lebih,2,Sangat Baik
S01809,19,Male,30,Auditory,8,No,84,61,84,Yes,Medium,30,9,C,Sedang,Lebih,2,Sedang
S01810,20,Female,29,Auditory,9,Yes,65,77,97,Yes,Low,19,5,B,Baik,Cukup,2,Baik
S01811,22,Female,37,Kinesthetic,0,Yes,80,63,54,No,High,29,4,C,Sedang,Cukup,2,Sedang
S01812,26,Other,42,Reading/Writing,2,Yes,78,49,53,Yes,Low,22,10,D,Rendah,Lebih,0,Rendah
S01813,24,Female,46,Visual,9,Yes,72,85,97,Yes,Low,29,7,A,Baik,Ideal,2,Sangat Baik
S01814,25,Male,23,Reading/Writing,17,No,89,61,72,No,Medium,7,10,C,Sedang,Lebih,0,Sedang
S01815,29,Male,6,Kinesthetic,0,Yes,99,75,57,No,Medium,9,5,B,Baik,Cukup,0,Baik
S01816,18,Male,34,Reading/Writing,0,No,78,95,87,Yes,Medium,2,10,A,Sangat Baik,Lebih,2,Sangat Baik
S01817,19,Female,20,Kinesthetic,0,Yes,89,95,85,No,Medium,28,8,A,Sangat Baik,Lebih,1,Sangat Baik
S01818,28,Male,46,Kinesthetic,0,No,69,73,68,Yes,Medium,22,6,B,Baik,Ideal,0,Baik
S01819,23,Male,25,Auditory,10,No,72,45,100,No,Medium,26,8,D,Rendah,Lebih,1,Rendah
S01820,25,Male,43,Visual,0,No,82,86,89,No,High,30,7,A,Sangat Baik,Ideal,2,Sangat Baik
S01821,28,Female,29,Kinesthetic,8,Yes,50,40,53,Yes,Low,26,6,D,Rendah,Ideal,0,Rendah
S01822,26,Female,25,Reading/Writing,19,No,100,77,90,Yes,Low,14,8,B,Baik,Lebih,0,Baik
S01823,22,Female,27,Auditory,8,Yes,92,55,67,No,High,10,9,C,Sedang,Lebih,1,Sedang
S01824,20,Female,19,Auditory,12,Yes,62,65,96,Yes,Low,21,10,C,Sedang,Lebih,1,Sedang
S01825,25,Male,7,Auditory,12,No,50,96,56,Yes,Medium,21,10,A,Sangat Baik,Lebih,0,Sangat Baik
S01826,18,Female,49,Reading/Writing,17,No,51,82,63,Yes,Medium,7,6,B,Baik,Ideal,2,Baik
S01827,23,Female,12,Kinesthetic,8,Yes,88,50,92,Yes,Medium,4,8,D,Rendah,Lebih,1,Sedang
S01828,28,Female,30,Reading/Writing,6,Yes,72,96,72,Yes,Medium,22,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01829,22,Male,7,Visual,5,Yes,80,83,89,Yes,Medium,29,5,B,Baik,Cukup,1,Baik
S01830,29,Female,45,Kinesthetic,2,No,100,100,88,Yes,Low,29,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01831,27,Male,44,Kinesthetic,12,No,87,100,90,No,Low,2,8,A,Sangat Baik,Lebih,2,Sangat Baik
S01832,23,Male,14,Auditory,12,No,68,91,77,No,High,11,4,A,Sangat Baik,Cukup,1,Sangat Baik
S01833,24,Male,18,Reading/Writing,15,Yes,76,83,78,No,Medium,29,5,B,Baik,Cukup,1,Baik
S01834,26,Male,40,Reading/Writing,19,No,69,80,58,Yes,Medium,19,8,B,Baik,Lebih,2,Baik
S01835,28,Female,36,Auditory,3,No,60,68,97,Yes,Low,22,10,C,Sedang,Lebih,0,Sedang
S01836,19,Male,32,Auditory,6,No,86,82,73,Yes,Low,11,4,B,Baik,Cukup,2,Baik
S01837,23,Male,34,Visual,16,No,99,94,80,No,Low,8,5,A,Sangat Baik,Cukup,2,Sangat Baik
S01838,18,Other,36,Kinesthetic,7,No,82,93,98,Yes,Medium,17,10,A,Sangat Baik,Lebih,2,Sangat Baik
S01839,18,Male,18,Visual,8,Yes,98,99,84,No,High,2,8,A,Sangat Baik,Lebih,1,Sangat Baik
S01840,22,Female,9,Visual,20,No,64,73,57,Yes,Medium,10,10,B,Baik,Lebih,1,Baik
S01841,23,Female,12,Auditory,5,Yes,86,79,69,Yes,Medium,3,5,B,Baik,Cukup,1,Baik
S01842,26,Male,37,Visual,4,No,74,84,56,No,Medium,24,4,B,Baik,Cukup,0,Baik
S01843,27,Male,37,Visual,2,Yes,63,95,95,Yes,Medium,8,9,A,Sangat Baik,Lebih,0,Sangat Baik
S01844,21,Female,49,Auditory,15,No,64,73,61,No,Medium,27,7,B,Baik,Ideal,2,Baik
S01845,21,Female,11,Auditory,19,Yes,75,62,97,Yes,High,27,5,C,Sedang,Cukup,1,Sedang
S01846,28,Female,19,Reading/Writing,19,Yes,71,65,95,Yes,Medium,10,5,C,Sedang,Cukup,0,Sedang
S01847,22,Female,14,Kinesthetic,7,No,81,40,73,Yes,Medium,5,8,D,Rendah,Lebih,1,Rendah
S01848,26,Male,40,Kinesthetic,6,Yes,82,93,89,Yes,Low,10,6,A,Sangat Baik,Ideal,2,Sangat Baik
S01849,28,Male,25,Kinesthetic,8,Yes,62,57,91,Yes,Medium,23,10,C,Sedang,Lebih,0,Sedang
S01850,27,Female,19,Kinesthetic,3,Yes,73,67,100,Yes,High,23,9,C,Sedang,Lebih,0,Sedang
S01851,21,Female,46,Reading/Writing,20,Yes,99,69,94,Yes,Medium,13,7,C,Sedang,Ideal,2,Sedang
S01852,27,Male,10,Kinesthetic,7,Yes,82,88,75,Yes,Medium,4,10,A,Sangat Baik,Lebih,0,Sangat Baik
S01853,28,Female,10,Auditory,9,No,97,64,70,Yes,Low,21,10,C,Sedang,Lebih,0,Sedang
S01854,24,Male,37,Visual,16,Yes,87,54,93,No,Medium,9,9,D,Sedang,Lebih,2,Sedang
S01855,28,Male,16,Reading/Writing,15,Yes,58,46,65,Yes,Low,13,4,D,Rendah,Cukup,0,Rendah
S01856,22,Female,6,Auditory,12,Yes,89,77,52,Yes,Medium,14,8,B,Baik,Lebih,1,Baik
S01857,21,Male,34,Auditory,17,No,90,45,91,Yes,Low,25,10,D,Rendah,Lebih,2,Rendah
S01858,27,Female,9,Kinesthetic,15,Yes,72,63,97,No,Low,19,8,C,Sedang,Lebih,0,Sedang
S01859,20,Female,26,Kinesthetic,19,Yes,90,66,97,No,High,18,6,C,Sedang,Ideal,2,Sedang
S01860,22,Male,29,Auditory,17,Yes,94,50,85,Yes,Medium,3,4,D,Rendah,Cukup,2,Sedang
S01861,18,Female,9,Visual,16,No,71,85,95,Yes,Low,22,5,A,Baik,Cukup,1,Sangat Baik
S01862,18,Female,16,Auditory,9,Yes,54,88,75,Yes,Medium,13,6,A,Sangat Baik,Ideal,1,Sangat Baik
S01863,20,Female,17,Visual,5,Yes,73,72,55,No,High,6,8,B,Baik,Lebih,1,Baik
S01864,28,Female,20,Reading/Writing,2,Yes,97,55,60,Yes,Medium,1,6,C,Sedang,Ideal,0,Sedang
S01865,24,Male,36,Kinesthetic,15,No,87,59,100,Yes,Low,19,5,C,Sedang,Cukup,2,Sedang
S01866,20,Male,44,Visual,16,Yes,95,50,59,No,Medium,15,7,D,Rendah,Ideal,2,Sedang
S01867,22,Male,7,Reading/Writing,1,No,50,50,53,Yes,Medium,11,6,D,Rendah,Ideal,1,Sedang
S01868,18,Female,13,Auditory,10,No,81,94,64,No,Low,5,5,A,Sangat Baik,Cukup,1,Sangat Baik
S01869,19,Male,42,Visual,19,Yes,93,84,97,Yes,Low,10,9,B,Baik,Lebih,2,Baik
S01870,23,Male,12,Auditory,4,Yes,87,58,57,Yes,Medium,4,6,C,Sedang,Ideal,1,Sedang
S01871,28,Other,12,Visual,12,Yes,51,81,70,No,Medium,12,6,B,Baik,Ideal,0,Baik
S01872,25,Female,14,Reading/Writing,14,No,79,65,52,Yes,High,6,7,C,Sedang,Ideal,0,Sedang
S01873,29,Female,15,Visual,18,Yes,80,81,69,Yes,Low,23,8,B,Baik,Lebih,0,Baik
S01874,21,Female,48,Reading/Writing,17,No,75,47,56,No,Medium,8,4,D,Rendah,Cukup,2,Rendah
S01875,18,Female,11,Auditory,7,No,96,67,71,Yes,Medium,29,5,C,Sedang,Cukup,1,Sedang
S01876,24,Female,8,Auditory,16,Yes,96,52,60,No,Medium,7,6,D,Sedang,Ideal,1,Sedang
S01877,19,Male,45,Kinesthetic,20,No,56,97,71,Yes,High,29,10,A,Sangat Baik,Lebih,2,Sangat Baik
S01878,26,Male,44,Auditory,14,No,67,78,97,Yes,Low,28,4,B,Baik,Cukup,2,Baik
S01879,26,Other,47,Reading/Writing,5,No,95,56,80,Yes,Medium,2,9,C,Sedang,Lebih,2,Sedang
S01880,24,Female,13,Reading/Writing,14,Yes,52,52,56,Yes,Medium,21,6,D,Sedang,Ideal,1,Sedang
S01881,25,Female,47,Reading/Writing,14,Yes,80,91,62,Yes,Medium,12,8,A,Sangat Baik,Lebih,2,Sangat Baik
S01882,28,Male,48,Reading/Writing,12,Yes,94,51,91,No,Medium,3,10,D,Sedang,Lebih,2,Sedang
S01883,20,Male,38,Kinesthetic,17,Yes,90,81,63,No,High,1,7,B,Baik,Ideal,2,Baik
S01884,20,Female,19,Kinesthetic,1,Yes,52,73,80,Yes,Medium,28,6,B,Baik,Ideal,1,Baik
S01885,23,Female,30,Reading/Writing,6,Yes,68,99,97,Yes,Low,25,4,A,Sangat Baik,Cukup,2,Sangat Baik
S01886,27,Male,35,Visual,20,Yes,95,59,65,No,Low,30,6,C,Sedang,Ideal,0,Sedang
S01887,28,Female,49,Reading/Writing,1,Yes,92,97,62,Yes,Low,23,7,A,Sangat Baik,Ideal,0,Sangat Baik
S01888,25,Female,20,Reading/Writing,14,No,68,81,71,Yes,High,27,4,B,Baik,Cukup,0,Baik
S01889,28,Female,11,Reading/Writing,10,Yes,69,56,79,Yes,Medium,20,4,C,Sedang,Cukup,0,Sedang
S01890,20,Male,16,Auditory,0,Yes,96,57,99,Yes,Medium,30,4,C,Sedang,Cukup,1,Sedang
S01891,25,Female,11,Kinesthetic,19,Yes,52,83,97,Yes,Low,18,4,B,Baik,Cukup,1,Baik
S01892,26,Male,31,Auditory,17,Yes,96,65,91,Yes,Medium,13,10,C,Sedang,Lebih,0,Sedang
S01893,20,Female,36,Reading/Writing,2,No,71,57,96,Yes,Medium,30,7,C,Sedang,Ideal,2,Sedang
S01894,21,Female,49,Visual,19,Yes,60,97,64,Yes,Low,3,9,A,Sangat Baik,Lebih,2,Sangat Baik
S01895,23,Female,28,Auditory,5,No,80,96,89,Yes,Medium,10,9,A,Sangat Baik,Lebih,2,Sangat Baik
S01896,27,Male,19,Reading/Writing,9,No,65,67,74,Yes,Medium,27,8,C,Sedang,Lebih,0,Sedang
S01897,26,Male,7,Visual,13,Yes,61,52,74,Yes,Low,19,10,D,Sedang,Lebih,0,Sedang
S01898,18,Male,7,Auditory,7,No,64,79,66,No,Medium,2,8,B,Baik,Lebih,1,Baik
S01899,19,Male,33,Visual,0,Yes,91,65,95,Yes,Low,11,8,C,Sedang,Lebih,2,Sedang
S01900,20,Female,47,Visual,10,Yes,55,90,63,Yes,Medium,20,4,A,Sangat Baik,Cukup,2,Sangat Baik
S01901,25,Male,14,Auditory,19,Yes,60,41,65,No,Medium,28,5,D,Rendah,Cukup,0,Rendah
S01902,25,Male,42,Visual,9,Yes,96,53,91,Yes,Medium,13,6,D,Sedang,Ideal,2,Sedang
S01903,20,Male,39,Reading/Writing,2,Yes,74,66,89,No,Low,4,4,C,Sedang,Cukup,2,Sedang
S01904,27,Female,33,Kinesthetic,6,Yes,79,51,73,No,Medium,29,6,D,Sedang,Ideal,0,Sedang
S01905,22,Male,6,Auditory,11,No,72,92,77,Yes,Low,30,10,A,Sangat Baik,Lebih,1,Sangat Baik
S01906,24,Male,48,Kinesthetic,15,No,66,72,78,No,High,22,9,B,Baik,Lebih,2,Baik
S01907,21,Female,49,Kinesthetic,15,No,64,91,51,No,Medium,13,10,A,Sangat Baik,Lebih,2,Sangat Baik
S01908,22,Female,6,Reading/Writing,0,Yes,79,60,59,Yes,Low,19,8,C,Sedang,Lebih,1,Sedang
S01909,26,Male,31,Reading/Writing,3,No,60,56,84,Yes,Low,17,5,C,Sedang,Cukup,0,Sedang
S01910,21,Male,30,Reading/Writing,10,No,51,78,100,No,Low,16,4,B,Baik,Cukup,2,Baik
S01911,26,Male,30,Reading/Writing,13,No,69,54,51,Yes,Medium,24,10,D,Sedang,Lebih,0,Sedang
S01912,25,Female,8,Auditory,19,No,85,93,91,Yes,Medium,10,6,A,Sangat Baik,Ideal,1,Sangat Baik
S01913,28,Male,17,Reading/Writing,9,No,54,75,91,Yes,Medium,10,8,B,Baik,Lebih,0,Baik
S01914,23,Female,10,Reading/Writing,8,No,96,98,90,Yes,High,10,7,A,Sangat Baik,Ideal,1,Sangat Baik
S01915,25,Male,21,Auditory,8,Yes,78,46,82,Yes,Medium,11,9,D,Rendah,Lebih,0,Rendah
S01916,19,Male,7,Visual,7,No,58,41,98,Yes,Low,27,9,D,Rendah,Lebih,1,Rendah
S01917,27,Male,37,Auditory,5,Yes,59,74,60,Yes,Low,1,10,B,Baik,Lebih,0,Baik
S01918,23,Male,38,Kinesthetic,6,No,58,89,91,Yes,High,22,6,A,Sangat Baik,Ideal,2,Sangat Baik
S01919,27,Male,15,Reading/Writing,2,Yes,50,71,63,Yes,Low,3,10,B,Baik,Lebih,0,Baik
S01920,20,Female,33,Auditory,4,No,76,58,83,No,Medium,21,9,C,Sedang,Lebih,2,Sedang
S01921,25,Male,6,Visual,19,No,77,42,68,No,Medium,23,9,D,Rendah,Lebih,0,Rendah
S01922,28,Female,35,Visual,3,Yes,95,58,79,Yes,Low,1,10,C,Sedang,Lebih,0,Sedang
S01923,18,Male,39,Kinesthetic,15,No,83,63,65,Yes,Medium,11,7,C,Sedang,Ideal,2,Sedang
S01924,21,Male,31,Auditory,15,Yes,50,92,78,No,Medium,24,6,A,Sangat Baik,Ideal,2,Sangat Baik
S01925,28,Female,10,Visual,20,Yes,56,66,77,No,Low,17,8,C,Sedang,Lebih,0,Sedang
S01926,26,Female,44,Reading/Writing,17,Yes,92,80,79,Yes,Low,26,10,B,Baik,Lebih,2,Baik
S01927,20,Female,40,Kinesthetic,3,Yes,83,58,67,Yes,Medium,14,9,C,Sedang,Lebih,2,Sedang
S01928,19,Male,16,Kinesthetic,17,Yes,92,91,65,No,Low,8,4,A,Sangat Baik,Cukup,1,Sangat Baik
S01929,19,Female,42,Reading/Writing,10,No,67,85,61,No,Low,22,5,A,Baik,Cukup,2,Sangat Baik
S01930,22,Female,30,Visual,2,No,90,71,83,Yes,Medium,11,8,B,Baik,Lebih,2,Baik
S01931,24,Male,49,Reading/Writing,13,Yes,83,57,72,Yes,Medium,11,7,C,Sedang,Ideal,2,Sedang
S01932,26,Male,35,Reading/Writing,17,Yes,81,95,71,No,Low,12,6,A,Sangat Baik,Ideal,2,Sangat Baik
S01933,18,Male,41,Kinesthetic,18,Yes,50,56,89,Yes,Low,0,10,C,Sedang,Lebih,2,Sedang
S01934,18,Male,43,Visual,18,No,76,82,54,Yes,Low,2,6,B,Baik,Ideal,2,Baik
S01935,27,Male,24,Visual,9,Yes,89,55,78,Yes,Medium,29,5,C,Sedang,Cukup,0,Sedang
S01936,18,Male,16,Reading/Writing,18,Yes,54,82,55,Yes,Low,30,5,B,Baik,Cukup,1,Baik
S01937,29,Female,5,Auditory,11,Yes,67,46,86,Yes,Medium,4,8,D,Rendah,Lebih,0,Rendah
S01938,24,Male,39,Visual,10,No,74,70,97,No,Medium,9,6,B,Sedang,Ideal,2,Baik
S01939,28,Male,35,Auditory,20,Yes,86,85,88,Yes,Medium,12,7,A,Baik,Ideal,0,Sangat Baik
S01940,27,Male,23,Reading/Writing,8,Yes,67,81,85,No,Medium,27,10,B,Baik,Lebih,0,Baik
S01941,26,Female,12,Visual,17,Yes,51,73,63,Yes,Medium,1,9,B,Baik,Lebih,0,Baik
S01942,23,Female,25,Auditory,14,No,66,57,72,Yes,High,25,5,C,Sedang,Cukup,1,Sedang
S01943,24,Male,49,Reading/Writing,1,No,90,47,83,Yes,Medium,11,4,D,Rendah,Cukup,2,Rendah
S01944,27,Female,38,Kinesthetic,11,Yes,65,99,90,Yes,Medium,21,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01945,26,Male,49,Kinesthetic,5,No,77,44,55,Yes,Medium,3,4,D,Rendah,Cukup,2,Rendah
S01946,23,Male,20,Auditory,7,No,85,80,97,Yes,High,24,6,B,Baik,Ideal,1,Baik
S01947,26,Male,39,Auditory,2,Yes,72,41,68,Yes,Medium,25,4,D,Rendah,Cukup,0,Rendah
S01948,26,Male,30,Visual,2,Yes,99,44,64,No,Low,3,6,D,Rendah,Ideal,0,Rendah
S01949,28,Female,33,Kinesthetic,6,Yes,85,67,88,Yes,Medium,14,10,C,Sedang,Lebih,0,Sedang
S01950,20,Female,7,Visual,9,Yes,65,54,67,No,Low,5,8,D,Sedang,Lebih,1,Sedang
S01951,29,Female,47,Reading/Writing,8,Yes,58,91,84,Yes,Medium,7,5,A,Sangat Baik,Cukup,0,Sangat Baik
S01952,23,Male,37,Auditory,14,Yes,78,41,82,Yes,High,29,8,D,Rendah,Lebih,2,Rendah
S01953,27,Male,35,Visual,19,Yes,53,49,93,No,High,30,4,D,Rendah,Cukup,0,Rendah
S01954,28,Female,11,Kinesthetic,6,Yes,55,92,76,Yes,Low,26,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01955,23,Female,30,Reading/Writing,11,Yes,79,100,92,Yes,High,7,8,A,Sangat Baik,Lebih,2,Sangat Baik
S01956,19,Male,31,Auditory,13,Yes,87,97,73,No,Medium,27,8,A,Sangat Baik,Lebih,2,Sangat Baik
S01957,20,Female,14,Kinesthetic,5,Yes,64,65,88,Yes,Low,10,4,C,Sedang,Cukup,1,Sedang
S01958,21,Female,5,Kinesthetic,3,Yes,81,98,72,Yes,High,12,6,A,Sangat Baik,Ideal,1,Sangat Baik
S01959,23,Female,20,Auditory,20,No,57,99,88,Yes,Medium,23,9,A,Sangat Baik,Lebih,1,Sangat Baik
S01960,19,Female,35,Visual,5,Yes,62,45,98,Yes,Medium,1,9,D,Rendah,Lebih,2,Rendah
S01961,22,Female,39,Reading/Writing,4,No,64,90,74,Yes,High,19,8,A,Sangat Baik,Lebih,2,Sangat Baik
S01962,22,Male,35,Kinesthetic,17,Yes,52,52,93,No,Medium,16,5,D,Sedang,Cukup,2,Sedang
S01963,19,Male,44,Visual,10,No,60,68,69,No,Medium,6,6,C,Sedang,Ideal,2,Sedang
S01964,24,Female,17,Kinesthetic,14,Yes,84,59,78,No,High,13,8,C,Sedang,Lebih,1,Sedang
S01965,27,Female,6,Reading/Writing,16,Yes,73,73,63,No,Medium,23,10,B,Baik,Lebih,0,Baik
S01966,19,Male,43,Kinesthetic,4,No,67,67,95,Yes,Medium,20,6,C,Sedang,Ideal,2,Sedang
S01967,19,Male,26,Auditory,19,Yes,55,95,53,Yes,Low,9,7,A,Sangat Baik,Ideal,1,Sangat Baik
S01968,20,Male,49,Reading/Writing,17,Yes,57,57,94,Yes,Low,10,7,C,Sedang,Ideal,2,Sedang
S01969,29,Male,21,Visual,3,No,56,83,76,Yes,High,5,4,B,Baik,Cukup,0,Baik
S01970,28,Female,14,Visual,6,No,92,78,58,Yes,Low,26,10,B,Baik,Lebih,0,Baik
S01971,25,Female,8,Kinesthetic,20,Yes,97,62,50,Yes,Low,3,8,C,Sedang,Lebih,1,Sedang
S01972,24,Female,9,Reading/Writing,5,Yes,60,81,65,Yes,Low,8,8,B,Baik,Lebih,1,Baik
S01973,21,Male,49,Reading/Writing,9,Yes,54,45,75,No,Medium,29,9,D,Rendah,Lebih,2,Rendah
S01974,29,Female,45,Kinesthetic,0,Yes,54,67,86,No,Medium,23,8,C,Sedang,Lebih,0,Sedang
S01975,20,Male,38,Auditory,19,No,79,85,71,No,Low,27,10,A,Baik,Lebih,2,Sangat Baik
S01976,28,Male,26,Visual,12,Yes,77,48,76,Yes,Medium,4,7,D,Rendah,Ideal,0,Rendah
S01977,25,Male,48,Visual,18,Yes,66,54,74,Yes,Medium,14,10,D,Sedang,Lebih,2,Sedang
S01978,24,Male,23,Reading/Writing,15,No,57,75,73,Yes,Medium,10,7,B,Baik,Ideal,0,Baik
S01979,19,Female,42,Kinesthetic,15,No,97,78,91,No,Medium,2,4,B,Baik,Cukup,2,Baik
S01980,18,Female,37,Reading/Writing,2,No,66,44,99,Yes,Medium,14,8,D,Rendah,Lebih,2,Rendah
S01981,20,Female,6,Reading/Writing,3,Yes,85,75,51,Yes,Medium,13,5,B,Baik,Cukup,1,Baik
S01982,25,Female,12,Kinesthetic,20,Yes,97,86,80,Yes,Low,26,7,A,Sangat Baik,Ideal,0,Sangat Baik
S01983,23,Male,9,Kinesthetic,20,Yes,58,92,50,Yes,Medium,6,9,A,Sangat Baik,Lebih,1,Sangat Baik
S01984,29,Male,14,Auditory,13,Yes,54,81,61,Yes,Medium,26,5,B,Baik,Cukup,0,Baik
S01985,24,Female,28,Auditory,19,Yes,90,89,68,Yes,Medium,13,10,A,Sangat Baik,Lebih,2,Sangat Baik
S01986,25,Male,35,Kinesthetic,18,No,80,55,87,No,Medium,1,9,C,Sedang,Lebih,2,Sedang
S01987,25,Male,20,Visual,5,Yes,90,81,79,Yes,Low,7,7,B,Baik,Ideal,0,Baik
S01988,26,Male,16,Reading/Writing,19,Yes,71,99,97,Yes,Medium,15,7,A,Sangat Baik,Ideal,0,Sangat Baik
S01989,25,Male,10,Kinesthetic,2,No,76,87,53,Yes,Low,17,6,A,Sangat Baik,Ideal,0,Sangat Baik
S01990,28,Female,37,Kinesthetic,10,Yes,77,97,92,No,Medium,9,4,A,Sangat Baik,Cukup,0,Sangat Baik
S01991,22,Male,34,Reading/Writing,4,Yes,96,94,79,Yes,Medium,0,4,A,Sangat Baik,Cukup,2,Sangat Baik
S01992,22,Female,34,Auditory,6,No,90,100,97,Yes,High,27,4,A,Sangat Baik,Cukup,2,Sangat Baik
S01993,18,Other,15,Kinesthetic,14,Yes,69,93,95,Yes,Low,22,4,A,Sangat Baik,Cukup,1,Sangat Baik
S01994,23,Other,6,Reading/Writing,2,Yes,86,93,85,Yes,Low,21,7,A,Sangat Baik,Ideal,1,Sangat Baik
S01995,18,Male,24,Reading/Writing,5,Yes,67,64,72,Yes,High,0,9,C,Sedang,Lebih,1,Sedang
S01996,18,Female,26,Reading/Writing,5,No,82,89,79,Yes,Medium,21,6,A,Sangat Baik,Ideal,1,Sangat Baik
S01997,23,Female,21,Visual,19,No,72,42,100,No,High,9,7,D,Rendah,Ideal,1,Rendah
S01998,25,Female,33,Auditory,8,Yes,63,77,91,Yes,Low,10,7,B,Baik,Ideal,2,Baik
S01999,22,Male,49,Kinesthetic,2,Yes,80,52,56,Yes,Medium,10,4,D,Sedang,Cukup,2,Sedang
S02000,19,Female,10,Visual,8,Yes,58,65,88,Yes,Medium,2,4,C,Sedang,Cukup,1,Sedang
S02001,21,Female,22,Visual,11,Yes,81,99,51,No,Medium,13,9,A,Sangat Baik,Lebih,1,Sangat Baik
S02002,20,Male,38,Kinesthetic,17,Yes,69,71,87,Yes,Low,10,5,B,Baik,Cukup,2,Baik
S02003,24,Male,39,Auditory,7,No,88,85,52,Yes,Medium,13,8,A,Baik,Lebih,2,Sangat Baik
S02004,20,Female,26,Kinesthetic,5,Yes,76,96,64,Yes,Medium,12,7,A,Sangat Baik,Ideal,1,Sangat Baik
S02005,25,Female,15,Reading/Writing,17,No,87,64,98,Yes,Low,14,10,C,Sedang,Lebih,0,Sedang
S02006,26,Female,8,Auditory,16,No,67,47,61,Yes,Medium,15,10,D,Rendah,Lebih,0,Rendah
S02007,27,Female,27,Auditory,6,Yes,55,70,91,Yes,High,28,9,B,Sedang,Lebih,0,Baik
S02008,26,Male,44,Kinesthetic,14,No,94,100,86,Yes,Low,6,8,A,Sangat Baik,Lebih,2,Sangat Baik
S02009,19,Female,25,Reading/Writing,0,Yes,61,74,99,Yes,Low,3,9,B,Baik,Lebih,1,Baik
S02010,18,Female,16,Visual,15,Yes,98,93,84,Yes,Medium,5,9,A,Sangat Baik,Lebih,1,Sangat Baik
S02011,29,Male,16,Kinesthetic,16,Yes,67,66,92,Yes,Medium,9,10,C,Sedang,Lebih,0,Sedang
S02012,19,Other,31,Kinesthetic,2,Yes,91,48,83,Yes,Medium,23,5,D,Rendah,Cukup,1,Rendah
S02013,21,Female,28,Auditory,9,Yes,59,92,76,Yes,Medium,24,7,A,Sangat Baik,Ideal,2,Sangat Baik
S02014,21,Male,35,Visual,17,No,75,75,69,Yes,Low,8,9,B,Baik,Lebih,2,Baik
S02015,20,Female,31,Kinesthetic,11,No,90,46,96,Yes,High,21,8,D,Rendah,Lebih,2,Rendah
S02016,25,Female,13,Visual,11,Yes,77,92,96,Yes,Low,2,6,A,Sangat Baik,Ideal,1,Sangat Baik
S02017,28,Male,29,Auditory,10,No,99,71,54,No,Low,28,10,B,Baik,Lebih,0,Baik
S02018,18,Male,5,Kinesthetic,6,No,70,75,80,No,Low,12,9,B,Baik,Lebih,1,Baik
S02019,24,Female,35,Reading/Writing,5,Yes,96,69,64,Yes,Medium,18,4,C,Sedang,Cukup,2,Sedang
S02020,27,Female,25,Visual,17,Yes,87,69,56,Yes,Medium,21,10,C,Sedang,Lebih,0,Sedang
S02021,27,Male,49,Reading/Writing,19,Yes,81,90,86,Yes,Medium,14,7,A,Sangat Baik,Ideal,2,Sangat Baik
S02022,23,Male,8,Kinesthetic,5,Yes,67,64,66,Yes,High,10,10,C,Sedang,Lebih,1,Sedang
S02023,25,Male,49,Reading/Writing,9,Yes,62,48,85,Yes,Medium,24,10,D,Rendah,Lebih,2,Rendah
S02024,27,Female,48,Kinesthetic,4,Yes,56,74,83,Yes,Medium,5,6,B,Baik,Ideal,2,Baik
S02025,27,Male,31,Kinesthetic,2,Yes,62,91,74,No,Medium,15,10,A,Sangat Baik,Lebih,0,Sangat Baik
S02026,22,Female,15,Auditory,2,No,55,97,100,No,High,3,8,A,Sangat Baik,Lebih,1,Sangat Baik
S02027,22,Male,29,Kinesthetic,1,No,84,69,54,Yes,Low,25,8,C,Sedang,Lebih,1,Sedang
S02028,20,Female,22,Auditory,3,Yes,64,62,80,No,Low,20,9,C,Sedang,Lebih,1,Sedang
S02029,18,Male,11,Auditory,19,No,88,73,99,No,Low,6,4,B,Baik,Cukup,1,Baik
S02030,19,Male,21,Kinesthetic,20,Yes,100,75,97,Yes,Medium,13,10,B,Baik,Lebih,1,Baik
S02031,28,Female,10,Kinesthetic,6,No,90,70,70,Yes,Low,19,5,B,Sedang,Cukup,0,Baik
S02032,20,Female,41,Reading/Writing,17,Yes,92,42,77,Yes,Medium,0,7,D,Rendah,Ideal,2,Rendah
S02033,26,Male,5,Auditory,1,Yes,53,52,82,No,Low,15,7,D,Sedang,Ideal,0,Sedang
S02034,18,Male,25,Reading/Writing,17,No,91,58,78,Yes,Medium,15,10,C,Sedang,Lebih,1,Sedang
S02035,18,Female,42,Reading/Writing,13,Yes,54,73,83,Yes,Low,23,10,B,Baik,Lebih,2,Baik
S02036,24,Male,13,Reading/Writing,2,No,59,42,100,Yes,Low,24,9,D,Rendah,Lebih,1,Rendah
